"Type","Name","SizeGB","Modified","Path"
"Unknown","audio.bin","0","2024-05-31 20:29:33","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I_EVAL\Examples\SAI\SAI_AudioPlay\AudioFile\audio.bin"
"Unknown","audio_sample.bin","0.001","2024-05-31 20:29:52","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32F412G-Discovery\Examples\BSP\Binary\audio_sample.bin"
"Unknown","audio_sample.bin","0.001","2023-11-01 21:37:35","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32F412G-Discovery\Examples\BSP\Binary\audio_sample.bin"
"Unknown","audio_sample_wav.bin","0","2023-11-01 21:37:45","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Utilities\Media\Audio\audio_sample_wav.bin"
"Unknown","audio_sample_tdm.bin","0.001","2023-11-01 21:37:45","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Utilities\Media\Audio\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0.001","2023-11-01 21:37:10","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I-Discovery\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0.001","2023-11-01 21:37:16","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I_EVAL\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0.001","2024-05-31 20:29:25","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I-Discovery\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0.001","2024-05-31 20:29:32","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32469I_EVAL\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0","2024-05-31 20:29:21","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\SAI\SAI_Audio\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0","2023-11-01 21:37:05","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0","2023-11-01 21:37:06","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\SAI\SAI_Audio\Binary\audio_sample_tdm.bin"
"Unknown","audio_sample_tdm.bin","0","2024-05-31 20:29:20","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\嵌入式系统设计\STM32Cube_FW_F4_V1.28.0\Projects\STM32446E_EVAL\Examples\BSP\Binary\audio_sample_tdm.bin"
"Unknown","art_of_gard_448K.bin","0","2023-11-01 21:37:45","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Utilities\Media\Audio\art_of_gard_448K.bin"
"Unknown","art_of_gard_128K.bin","0","2023-11-01 21:37:45","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Utilities\Media\Audio\art_of_gard_128K.bin"
"Unknown","arp_req.bin","0","2023-11-01 21:40:09","C:\Users\AWA007\Desktop\Data\其他资料\工具\STM32Cube_FW_F4_V1.28.0\Middlewares\Third_Party\LwIP\test\fuzz\inputs\arp\arp_req.bin"
"Unknown","app_uart.bin","0","2023-07-12 14:31:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\uart\app_uart\build\app_uart.bin"
"Unknown","app_uart_rtos.bin","0","2023-07-12 14:33:20","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\uart\app_uart_rtos\build\app_uart_rtos.bin"
"Unknown","app_uart_dma.bin","0","2023-07-12 14:32:12","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\uart\app_uart_dma\build\app_uart_dma.bin"
"Unknown","app_uart_dma_sg_llp.bin","0","2023-07-12 14:32:38","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\uart\app_uart_dma_sg_llp\build\app_uart_dma_sg_llp.bin"
"Unknown","app_tim.bin","0","2023-07-12 14:31:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\tim\app_tim\build\app_tim.bin"
"Unknown","app_spi.bin","0","2023-07-12 14:30:50","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\spi\app_spi\build\app_spi.bin"
"Unknown","app_rtc.bin","0","2023-07-12 14:30:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\rtc\app_rtc\build\app_rtc.bin"
"Unknown","app_rng.bin","0","2023-07-12 14:29:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\rng\app_rng\build\app_rng.bin"
"Unknown","app_qspi.bin","0","2023-07-12 14:29:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\qspi\app_qspi\build\app_qspi.bin"
"Unknown","app_pwm.bin","0","2023-07-12 14:28:38","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\pwm\app_pwm\build\app_pwm.bin"
"Unknown","app_pdm.bin","0","2023-07-12 14:28:04","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\pdm\app_pdm\build\app_pdm.bin"
"Unknown","app_ospi_random_access.bin","0","2023-07-12 14:27:06","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\ospi\app_ospi_random_access\build\app_ospi_random_access.bin"
"Unknown","app_loopback.bin","0","2023-07-12 14:27:34","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\pdm\app_loopback\build\app_loopback.bin"
"Unknown","app_iso7816.bin","0","2023-07-12 14:25:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\iso7816\app_iso7816\build\app_iso7816.bin"
"Unknown","app_i2s.bin","0","2023-07-12 14:25:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\i2s\app_i2s\build\app_i2s.bin"
"Unknown","app_i2c_tp.bin","0","2023-07-12 14:24:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\i2c\app_i2c_tp\build\app_i2c_tp.bin"
"Unknown","app_i2c_slave.bin","0","2023-07-12 14:24:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\i2c\app_i2c_slave\build\app_i2c_slave.bin"
"Unknown","app_i2c_master.bin","0","2023-07-12 14:23:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\i2c\app_i2c_master\build\app_i2c_master.bin"
"Unknown","app_gpio.bin","0","2024-03-14 12:25:06","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\gpio\app_gpio\Keil_5\Listings\app_gpio.bin"
"Unknown","app_gpio.bin","0","2023-07-12 14:14:12","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\gpio\app_gpio\build\app_gpio.bin"
"Unknown","app_dual_tim.bin","0","2023-07-12 14:13:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\dual_tim\app_dual_tim\build\app_dual_tim.bin"
"Unknown","app_dspi.bin","0","2023-07-12 14:13:12","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\dspi\app_dspi\build\app_dspi.bin"
"Unknown","app_dma.bin","0","2023-07-12 14:12:42","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\dma\app_dma\build\app_dma.bin"
"Unknown","app_crypto_sha.bin","0","2023-07-12 14:12:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\crypto\app_crypto_sha\build\app_crypto_sha.bin"
"Unknown","app_crypto_rsa.bin","0","2023-07-12 14:11:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\crypto\app_crypto_rsa\build\app_crypto_rsa.bin"
"Unknown","app_crypto_ecc.bin","0","2023-07-12 14:10:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\crypto\app_crypto_ecc\build\app_crypto_ecc.bin"
"Unknown","app_crypto_aes.bin","0","2023-07-12 14:10:02","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\crypto\app_crypto_aes\build\app_crypto_aes.bin"
"Unknown","app_coremark.bin","0","2023-07-12 14:26:16","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\mcu\app_coremark\build\app_coremark.bin"
"Unknown","app_comp.bin","0","2023-07-12 14:09:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\comp\app_comp\build\app_comp.bin"
"Unknown","app_bootloader.bin","0","2023-07-12 14:06:06","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\ble\dfu\app_bootloader\build\app_bootloader.bin"
"Unknown","app_bootloader.bin","0","2024-03-13 10:51:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\GR5526-Smart-Watch\projects\ble\dfu\app_bootloader\build\app_bootloader.bin"
"Unknown","app_bod.bin","0","2023-07-12 14:08:46","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\bod\app_bod\build\app_bod.bin"
"Unknown","app_aon_wdt.bin","0","2023-07-12 14:08:14","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\aon_wdt\app_aon_wdt_reset\build\app_aon_wdt.bin"
"Unknown","app_adc.bin","0","2023-07-12 14:07:40","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\adc\adc\build\app_adc.bin"
"Unknown","ali213.bin","0","2025-08-15 13:27:22","C:\Users\AWA007\Desktop\Data\其他资料\工具\Raft.v1.1.05\ali213.bin"
"Unknown","ali213 (3).bin","0","2025-08-15 13:27:22","C:\Users\AWA007\Desktop\Data\其他资料\工具\Raft.v1.1.05\ali213 (3).bin"
"Unknown","ali213 (2).bin","0","2025-08-15 13:27:22","C:\Users\AWA007\Desktop\Data\其他资料\工具\Raft.v1.1.05\ali213 (2).bin"
"Unknown","汉字库.bin","0","2010-11-27 09:40:45","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\STM32入门教程资料\Keil5 学习资料\模块资料\1-STM32F103C8T6核心板\网络收集参考例程\MP3 Player\汉字库.bin"
"Unknown","626544054_150462621.bin","0","2026-04-14 14:04:00","C:\Users\AWA007\Documents\Rockstar Games\Red Dead Redemption 2\Settings\626544054_150462621.bin"
"Unknown","594033165_150462621.bin","0","2026-04-14 14:04:00","C:\Users\AWA007\Documents\Rockstar Games\Red Dead Redemption 2\Settings\594033165_150462621.bin"
"Unknown","5526_00202000_20040000_GPIO01_2M_INT_V0512_SDK098.bin","0","2023-06-25 18:00:32","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5526\5526_00202000_20040000_GPIO01_2M_INT_V0512_SDK098.bin"
"Unknown","5526_00202000_20040000_GPIO01_2M_EXT_V0512_SDK098.bin","0","2023-06-25 18:00:36","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5526\5526_00202000_20040000_GPIO01_2M_EXT_V0512_SDK098.bin"
"Unknown","5525_20016000_GPIO01_2M_INT_V230630.bin","0","2023-06-30 14:21:40","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5525\5525_20016000_GPIO01_2M_INT_V230630.bin"
"Unknown","5525_20016000_GPIO01_2M_EXT_V230630.bin","0","2023-06-30 14:21:38","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5525\5525_20016000_GPIO01_2M_EXT_V230630.bin"
"Unknown","5515_01002000_0080E000_2M_GPIO01_INT_20230629.bin","0","2023-06-29 14:58:46","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5515\5515_01002000_0080E000_2M_GPIO01_INT_20230629.bin"
"Unknown","5515_01002000_0080E000_2M_GPIO01_EXT_20230629.bin","0","2023-06-29 14:58:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5515\5515_01002000_0080E000_2M_GPIO01_EXT_20230629.bin"
"Unknown","5513_01002000_0080E000_2M_GPIO01_INT_2022_1123.bin","0","2022-11-23 20:23:18","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5513\5513_01002000_0080E000_2M_GPIO01_INT_2022_1123.bin"
"Unknown","5513_01002000_0080E000_2M_GPIO01_EXT_2022_1123.bin","0","2022-11-23 20:26:10","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR5513\5513_01002000_0080E000_2M_GPIO01_EXT_2022_1123.bin"
"Unknown","533x_20006000_GPIO01_1M_INT_V230705.bin","0","2023-07-12 16:58:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR533x\533x_20006000_GPIO01_1M_INT_V230705.bin"
"Unknown","533x_20006000_GPIO01_1M_INT_LDO_V230801.bin","0","2023-08-08 10:02:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR533x\533x_20006000_GPIO01_1M_INT_LDO_V230801.bin"
"Unknown","533x_20006000_GPIO01_1M_EXT_V230705.bin","0","2023-07-12 16:58:44","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR533x\533x_20006000_GPIO01_1M_EXT_V230705.bin"
"Unknown","533x_20006000_GPIO01_1M_EXT_LDO_V230801.bin","0","2023-08-08 10:02:48","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GRPLT_Config_Tool\GRPLT_Lite_Config_Tool__Windows_V1.1.5\OtherOptions\FW_DUT\GR533x\533x_20006000_GPIO01_1M_EXT_LDO_V230801.bin"
"Unknown","400042567_150462621.bin","0","2026-04-14 14:04:00","C:\Users\AWA007\Documents\Rockstar Games\Red Dead Redemption 2\Settings\400042567_150462621.bin"
"Unknown","3087821544_150462621.bin","0","2026-04-14 14:04:00","C:\Users\AWA007\Documents\Rockstar Games\Red Dead Redemption 2\Settings\3087821544_150462621.bin"
"Unknown","1798635104_150462621.bin","0","2026-04-14 14:04:00","C:\Users\AWA007\Documents\Rockstar Games\Red Dead Redemption 2\Settings\1798635104_150462621.bin"
"Unknown","0x0000_2023-06-06_17-38-37.bin","0.005","2023-08-04 13:35:00","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\graphics\graphics_lvgl_831_gpu_demo\Image_Resource\0x0000_2023-06-06_17-38-37.bin"
"Unknown","0x0000_2023-06-06_17-38-37.bin","0.005","2024-03-13 10:51:54","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\GUI\GR5526-Smart-Watch\projects\peripheral\graphics\gr5526_smart_watch\Image_Resource\0x0000_2023-06-06_17-38-37.bin"
"Unknown","0x0000_2022-05-06_09-56-26.bin","0.007","2023-08-04 13:35:00","C:\Users\AWA007\Desktop\Data\personal\文档\项目\智能触屏手表\项目1\嵌入式软件开发\zhilan\goodix\GR5526_SDK_V1.0.2\projects\peripheral\graphics\graphics_lvgl_810_gpu_demo\ui_source\0x0000_2022-05-06_09-56-26.bin"
"Unknown","_virtualenv.pth","0","2024-10-19 12:49:05","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\计算机基础\final project\Camera_connect\passenger-flow-algorithm-python\.venv\Lib\site-packages\_virtualenv.pth"
"Unknown","_virtualenv.pth","0","2026-05-10 17:11:44","C:\Users\AWA007\Desktop\Data\school\The second semester of the junior year in college\Fundamentals of Artificial Intelligence\week9\agent\.venv\Lib\site-packages\_virtualenv.pth"
"Unknown","_virtualenv.pth","0","2024-09-11 14:01:28","C:\Users\AWA007\Desktop\Data\school\The first semester of the sophomore year\线性代数及应用\test\.venv\Lib\site-packages\_virtualenv.pth"
"GGUF / LLM","qwen2-7b-instruct-q8_0.gguf","7.542","2024-08-03 21:42:43","C:\Users\AWA007\Desktop\Data\其他资料\工具\AITranslator\各种模型（务必查看使用说明）\Qwen2-7b GGUF模型\qwen2-7b-instruct-q8_0.gguf"
"GGUF / LLM","qwen2-7b-instruct-q4_k_m.gguf","4.361","2024-08-03 21:39:59","C:\Users\AWA007\Desktop\Data\其他资料\工具\AITranslator\各种模型（务必查看使用说明）\Qwen2-7b GGUF模型\qwen2-7b-instruct-q4_k_m.gguf"
"GGUF / LLM","qwen1.5-14b-vntl.Q4_K_S.gguf","7.977","2024-08-03 21:42:22","C:\Users\AWA007\Desktop\Data\其他资料\工具\AITranslator\各种模型（务必查看使用说明）\Qwen1.5-14b-jp2zh gguf模型\qwen1.5-14b-vntl.Q4_K_S.gguf"
"GGUF / LLM","MythoMax-L2-13b-heretic.i1-IQ4_XS.gguf","6.486","2026-05-27 17:48:51","C:\Users\AWA007\Downloads\MythoMax-L2-13b-heretic.i1-IQ4_XS.gguf"
"GGUF / LLM","L3-8B-Stheno-v3.2-heretic.i1-Q5_K_M.gguf","5.339","2026-05-27 17:47:34","C:\Users\AWA007\Downloads\L3-8B-Stheno-v3.2-heretic.i1-Q5_K_M.gguf"
"ControlNet","controlnet++_union_sdxl_promax.safetensors","2.341","2026-05-22 14:27:14","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\controlnet++_union_sdxl_promax.safetensors"
"ControlNet","control_v11p_sd15s2_lineart_anime_fp16.safetensors","0.673","2026-05-22 13:43:07","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15s2_lineart_anime_fp16.safetensors"
"ControlNet","control_v11p_sd15_softedge_fp16.safetensors","0.673","2026-05-22 13:39:44","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_softedge_fp16.safetensors"
"ControlNet","control_v11p_sd15_seg_fp16.safetensors","0.673","2026-05-22 13:39:33","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_seg_fp16.safetensors"
"ControlNet","control_v11p_sd15_scribble_fp16.safetensors","0.673","2026-05-22 13:31:52","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_scribble_fp16.safetensors"
"ControlNet","control_v11p_sd15_openpose_fp16.safetensors","0.673","2026-05-22 14:05:37","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_openpose_fp16.safetensors"
"ControlNet","control_v11p_sd15_normalbae_fp16.safetensors","0.673","2026-05-22 13:29:45","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_normalbae_fp16.safetensors"
"ControlNet","control_v11p_sd15_mlsd_fp16.safetensors","0.673","2026-05-22 13:31:45","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_mlsd_fp16.safetensors"
"ControlNet","control_v11p_sd15_lineart_fp16.safetensors","0.673","2026-05-22 13:27:39","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_lineart_fp16.safetensors"
"ControlNet","control_v11p_sd15_inpaint_fp16.safetensors","0.673","2026-05-22 13:26:59","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_inpaint_fp16.safetensors"
"ControlNet","control_v11p_sd15_canny_fp16.safetensors","0.673","2026-05-22 13:20:07","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11p_sd15_canny_fp16.safetensors"
"ControlNet","control_v11f1p_sd15_depth_fp16.safetensors","0.673","2026-05-22 13:16:36","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11f1p_sd15_depth_fp16.safetensors"
"ControlNet","control_v11f1e_sd15_tile_fp16.safetensors","0.673","2026-05-22 13:17:52","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11f1e_sd15_tile_fp16.safetensors"
"ControlNet","control_v11e_sd15_shuffle_fp16.safetensors","0.673","2026-05-22 13:13:59","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11e_sd15_shuffle_fp16.safetensors"
"ControlNet","control_v11e_sd15_ip2p_fp16.safetensors","0.673","2026-05-22 13:14:32","C:\Users\AWA007\Downloads\sd-webui-aki\controlnet\模型\control_v11e_sd15_ip2p_fp16.safetensors"
"CLIP / Text Encoder","model.safetensors","0.564","2026-04-30 19:03:23","C:\Users\AWA007\Desktop\Data\school\The second semester of the junior year in college\Fundamentals of Artificial Intelligence\week5\Project_One\clip_model\model.safetensors"
